Instance_Name,Execution_Time,Initial_Solution,Final_Solution
adapted_instance1046_m=3_n=25_l=15_c=10_s=1_4.txt,0.065783,53,48
adapted_instance1046_m=3_n=25_l=15_c=10_s=1_5.txt,0.050749,51,49
adapted_instance1046_m=3_n=25_l=15_c=10_s=1_6.txt,0.109538,57,47
adapted_instance1046_m=3_n=25_l=15_c=10_s=1_7.txt,0.077512,58,47
adapted_instance1046_m=3_n=25_l=15_c=10_s=1_8.txt,0.089536,58,48
adapted_instance1046_m=3_n=25_l=15_c=10_s=1_9.txt,0.086806,50,47
adapted_instance1046_m=3_n=25_l=15_c=10_s=1_10.txt,0.075767,53,49
adapted_instance1048_m=3_n=25_l=15_c=10_s=0_1.txt,0.055824,60,57
adapted_instance1048_m=3_n=25_l=15_c=10_s=0_2.txt,0.090233,65,55
adapted_instance1048_m=3_n=25_l=15_c=10_s=0_3.txt,0.14622,59,54
adapted_instance1048_m=3_n=25_l=15_c=10_s=0_4.txt,0.095381,62,55
adapted_instance1048_m=3_n=25_l=15_c=10_s=0_5.txt,0.21877,62,56
adapted_instance1048_m=3_n=25_l=15_c=10_s=0_6.txt,0.054655,58,55
adapted_instance1048_m=3_n=25_l=15_c=10_s=0_7.txt,0.124961,61,54
adapted_instance1048_m=3_n=25_l=15_c=10_s=0_8.txt,0.073121,60,57
adapted_instance1048_m=3_n=25_l=15_c=10_s=0_9.txt,0.352588,62,54
adapted_instance1048_m=3_n=25_l=15_c=10_s=0_10.txt,0.085659,62,56
adapted_instance1050_m=3_n=25_l=15_c=10_s=2_1.txt,0.048338,61,52
adapted_instance1050_m=3_n=25_l=15_c=10_s=2_2.txt,0.062253,58,52
adapted_instance1050_m=3_n=25_l=15_c=10_s=2_3.txt,0.091622,59,52
adapted_instance1050_m=3_n=25_l=15_c=10_s=2_4.txt,0.122584,57,51
adapted_instance1050_m=3_n=25_l=15_c=10_s=2_5.txt,0.060386,60,52
adapted_instance1050_m=3_n=25_l=15_c=10_s=2_6.txt,0.04957,55,51
adapted_instance1050_m=3_n=25_l=15_c=10_s=2_7.txt,0.05694,59,53
adapted_instance1050_m=3_n=25_l=15_c=10_s=2_8.txt,0.086826,56,51
adapted_instance1050_m=3_n=25_l=15_c=10_s=2_9.txt,0.07054,58,51
adapted_instance1050_m=3_n=25_l=15_c=10_s=2_10.txt,0.086219,57,53
adapted_instance1052_m=3_n=25_l=15_c=10_s=1_1.txt,0.171887,43,35
adapted_instance1052_m=3_n=25_l=15_c=10_s=1_2.txt,0.081256,45,37
adapted_instance1052_m=3_n=25_l=15_c=10_s=1_3.txt,0.087527,42,35
adapted_instance1052_m=3_n=25_l=15_c=10_s=1_4.txt,0.106563,40,35
adapted_instance1052_m=3_n=25_l=15_c=10_s=1_5.txt,0.07117,41,36
adapted_instance1052_m=3_n=25_l=15_c=10_s=1_6.txt,0.072381,43,37
adapted_instance1052_m=3_n=25_l=15_c=10_s=1_7.txt,0.061597,41,39
